phrase	snomed_id	similarity
chest pains	224960004	0.30882013
bpm	40917007	0.15780158
bpm	224960004	0.19651586
heart wall	40917007	0.25626597
heart wall	224960004	0.2265769
chest compressions	40917007	0.21075165
chest compressions	224960004	0.2049393
high risk	22298006	0.16812155
severe anxiety	224960004	0.29357177
spacey dream	224960004	0.2598564
throat pain	90673000	0.54205525
gall bladder surgery	90673000	0.24086803
laryngeal sensory neuropathy	90673000	0.3143205
bile reflux	90673000	0.3542789
reflux irritates	90673000	0.3934177
neuropathy	386033004	0.99999994
deep open throat breaths	386033004	-0.04021926
healthy male bout	224960004	0.2938767
arms knees legs	224960004	0.20848612
short term memory	224960004	0.14262708
bed.my concentration	224960004	0.10097641
doctors loads	224960004	0.16739418
ct scans	224960004	0.0474883
mri	224960004	0.11358822
blood tests	224960004	0.26215032
final blood test	224960004	0.20052148
ca n't function	60119000	0.13569005
meds	262286000	0.20331103
weight gain	262286000	0.737993
n't diet	262286000	0.30533245
n't hesitate	262286000	0.2149983
firstly,3mths	22298006	0.00098821
blood test	22298006	0.1512467
heart attack 6yrs	22298006	0.49673527
gp	22298006	0.03487403
avastatin	22298006	0.06662555
ca n't	22298006	0.02837771
blood test	22298006	0.1512467
'm 72yrs	22298006	0.14738697
rheumatoid athritis	22298006	0.37262607
bad chest infection	22298006	0.21589431
age 63yrs	22298006	0.16028206
hostpital	22298006	0.13028575
underactive	22298006	0.24300566
osteoporosis	22298006	0.23434468
chest infections	22298006	0.20453678
ibs	22298006	0.13595814
mri	22298006	0.30125344
good diet	22298006	-0.02749222
clear angiogram	22298006	0.42395693
hereditary factors	22298006	0.2394971
underactive thyroid	22298006	0.26237655
heart attack leaves	22298006	0.5045347
permanent damage	22298006	0.16747305
stool tests	51197009	0.3349962
blood test	51197009	0.3761692
constant chronic diarrhoea	51197009	0.3945896
constant diarrhoea	51197009	0.48845065
stomach cramps	51197009	1.
rapid weight gain	262286000	0.57084256
weight gain	262286000	0.737993
ca n't	262286000	0.10090412
weight gain	262286000	0.737993
ssri	262286000	0.23704375
bipolar medications	262286000	0.21453066
olanzapine	262286000	0.20634905
gainiig weight	262286000	0.70857096
legs wo n't support	224960004	0.1146508
... .feels	224960004	0.35365146
minute ... ..i 'm	224960004	0.32825825
classic anxiety ...	224960004	0.23873709
ecgs	224960004	0.20234431
mri	224960004	0.11358822
anemia	224960004	0.29029885
body aches	224960004	0.34354806
helo jake	271681002	0.13488823
diet soda	271681002	0.1849745
tolerate dietary substances	271681002	0.17431958
stomach pain	271681002	0.89769244
physician.have	271681002	0.09516346
sleep disturbances	262286000	0.16747156
weight	262286000	0.6784353
emails..when i cant sleep i	60119000	0.2774521
facebook .once	60119000	0.08991249
's ok	224960004	0.26968873
good therapist	22298006	0.03570508
deep soft tissue massage	22298006	0.15931901
blood pressure reduces	22298006	0.31225836
calf muscles	22298006	0.17417902
blood flow	22298006	0.16713646
calf muscle	22298006	0.18286932
soleus	22298006	0.15038821
gastric-nemus	22298006	0.11530946
'calf pumps	22298006	0.21232364
'cardiac pump	22298006	0.48516592
cardiac pump	22298006	0.48516592
blood pressure	22298006	0.250035
a. mathews	22298006	0.12961084
[ quote:144d9b9076=\	22298006	0.1323344
good therapist	22298006	0.03570508
deep soft tissue massage	22298006	0.15931901
blood pressure reduces	22298006	0.31225836
calf muscles	22298006	0.17417902
blood flow	22298006	0.16713646
calf muscle	22298006	0.18286932
soleus	22298006	0.15038821
gastric-nemus	22298006	0.11530946
'calf pumps	22298006	0.21232364
'cardiac pump	22298006	0.48516592
cardiac pump	22298006	0.48516592
blood pressure	22298006	0.250035
a. mathews	22298006	0.12961084
[ /quote:144d9b9076 ]	22298006	0.0691459
hip op	49218002	0.69994456
dr mary borda	49218002	0.09589893
toe nails	49218002	0.26523554
dr borda	49218002	0.1864782
's hospital	49218002	0.1042719
sedentary post	49218002	0.28738725
toes inwards	49218002	0.3162345
bends etc	49218002	0.25775117
old hip	49218002	0.6258455
hip pain	49218002	1.0000001
arthiritic bones irritate	49218002	0.34806895
moment doctor	67849003	0.2689746
normal self	67849003	0.19678937
movement /	60238002	0.27794254
epigastric area	60238002	0.10331161
post op gallbladder	60238002	0.17327583
hip resurface	262286000	0.20619065
right hip	262286000	0.07514797
knee replacement	262286000	0.2327037
left hip	262286000	0.18885809
weight gain	262286000	0.737993
suffers pain	262286000	0.2179595
severe stomach pains	90673000	0.46093434
upper abdomen	90673000	0.22049378
sensation ...	90673000	0.5996251
skeletal misalignments	10601006	0.18987972
leg pain	10601006	0.6528692
pain etc	10601006	0.3864637
huge mobility	10601006	0.21437827
dexterity problem	10601006	0.25437307
als affects nerves etc	10601006	0.18199787
neurological tests	10601006	0.22387704
reactive markers	10601006	0.11175001
pain i	60238002	0.2660926
leg doesnt	60238002	0.29330155
dailey ache	60238002	0.2947895
heels etc	60238002	0.22465724
mri	60238002	0.2969522
health anxiety	60238002	0.31098858
docs etc arnt	60238002	0.20776564
twitches pains funny things	60238002	0.55668104
serious physical health enthusiast	60238002	0.12308086
eats drinks	60238002	0.23761031
strong muscles	60238002	0.5103581
's weak	60238002	0.14255188
sensible diet	60238002	0.1985884
twitches	60238002	0.62068117
leg experiences	60238002	0.2921803
normal sensations	60238002	0.2910602
muscoe spasms	60238002	0.57581055
normal feelings	60238002	0.20763582
psychological condition	60238002	0.15079783
's psychosomatic	60238002	0.30736774
health anxiety	60238002	0.31098858
mri	60238002	0.2969522
cbt	60238002	0.19432294
real illness	60238002	0.14242819
health anxiety	60238002	0.31098858
mri	60238002	0.2969522
anxiety issue	60238002	0.33170718
brain tumour	60238002	0.31846818
psychosomatic symptons	60238002	0.34040725
ft. 175lbs	202882003	0.16370428
ft. 175lbs	250084002	0.03409721
frequent soccer player	202882003	0.22933592
frequent soccer player	250084002	0.30636406
physical therapy	202882003	0.36029902
physical therapy	250084002	0.14261757
plantar fasciitis	202882003	1.0000002
plantar fasciitis	250084002	0.35942358
physical therapy	202882003	0.36029902
physical therapy	250084002	0.14261757
calf cramps	202882003	0.41247985
calf cramps	250084002	0.8794039
custom orthotics	202882003	0.48922914
custom orthotics	250084002	0.18656483
ankle junior season	202882003	0.3055146
ankle junior season	250084002	0.36077455
ca n't run	202882003	0.09192795
ca n't run	250084002	0.05498385
right hip	202882003	0.19859417
right hip	250084002	0.21446426
knees rotate	202882003	0.18848494
knees rotate	250084002	0.2892665
unbelievable tightness	202882003	0.13403465
unbelievable tightness	250084002	0.13870579
strange dreams	60119000	0.30910876
natural medicine	60119000	0.21222554
n't sleep	60119000	0.49902275
ca n't	60119000	0.15853156
panic attack	60119000	0.32199502
pain clinic	60119000	0.16601136
different meds	60119000	0.21096282
spinal epidural	60119000	0.19986038
pain clinic	60119000	0.16601136
sciaitic pain	60119000	0.27459115
co-codamols	60119000	0.26931792
30/500mg x	60119000	0.18852562
pain clinic	60119000	0.16601136
sciatic pain	60119000	0.20007068
hot knife	60119000	0.07938896
good health farm	60119000	0.14416492
bowel movements	405729008	0.27778566
difficile	405729008	0.34108865
cdiff	405729008	0.26030046
causes blood	405729008	0.25433654
c. difficile	405729008	0.13000445
main symptoms	405729008	0.0941979
health anxiety	22298006	0.21634898
horrendous palpitations	22298006	0.35368386
blood clot	22298006	0.31795526
numb patch	22298006	0.25284296
health anxiety	22298006	0.21634898
heavy arm	22298006	0.01028894
n't grasp	22298006	-0.02135712
panic attack	22298006	0.2926091
heart palpitations	22298006	0.44343412
panic attack	22298006	0.2926091
gp	22298006	0.03487403
blood tests	224960004	0.26215032
tomatos etc	224960004	0.14197084
left hand side hurts	224960004	0.27477467
'm 36yo man	40917007	0.18371776
'm feeling	40917007	0.2693862
tight chest	40917007	0.22018415
constant sickness	40917007	0.22138438
panic attack	40917007	0.38766164
'm feeling	40917007	0.2693862
mental illness	40917007	0.19505641
health anxiety forums	22298006	0.14073977
health anxiety forums	271681002	0.19584015
health anxiety	22298006	0.21634898
health anxiety	271681002	0.34161964
pre clampysia	22298006	0.20023735
pre clampysia	271681002	0.2222461
high blood pressure	22298006	0.29565114
high blood pressure	271681002	0.25587875
physical symptoms	22298006	0.233567
physical symptoms	271681002	0.39604038
heart attack symptoms stroke	22298006	0.5039102
heart attack symptoms stroke	271681002	0.3183178
brain tumour	22298006	0.19897202
brain tumour	271681002	0.29056895
blood clot symptoms	22298006	0.37838644
blood clot symptoms	271681002	0.2652919
physological doctor	22298006	0.14416319
physological doctor	271681002	0.1932986
physical pain	22298006	0.18866631
physical pain	271681002	0.4727896
sore throat	22298006	0.04529621
sore throat	271681002	0.5107624
stomach pain	22298006	0.14817613
stomach pain	271681002	0.89769244
reflux pain	22298006	0.20045087
reflux pain	271681002	0.48552006
big toe	90673000	0.2307833
gout	90673000	0.32611418
paracetamol	90673000	0.30026323
home .another taxi	90673000	0.08239977
gerd	285365001	0.16140477
acute gout attack	285365001	0.4567101
big toe	285365001	0.6670897
opiod medicine	285365001	0.22766498
steroid shots	285365001	0.1544982
uric acid level	285365001	0.28068238
n't drink alcohol	285365001	0.2141405
toe pain	285365001	0.90271544
ca n't	285365001	0.10127447
allergic reaction list	285365001	0.17874292
stomach problems	285365001	0.44917586
acid production	285365001	0.1417781
uric acid level	285365001	0.28068238
indomethicin	285365001	0.14609659
ca n't	285365001	0.10127447
kidney issues	285365001	0.3699293
ca n't	285365001	0.10127447
gout medicine	285365001	0.4585575
memory issues	285365001	0.3327772
brain injury	285365001	0.33332184
stomach issues	285365001	0.37954652
pill type	224960004	0.18340522
body relax	224960004	0.35020328
ca n't	40917007	0.13866054
extreme shortness	26544005	0.3946477
muscle weakness	26544005	1.
oral cortef	26544005	0.15373957
blood test	60119000	0.3310358
med dr	60119000	0.05858904
light bulb	60119000	0.20957756
acth	60119000	0.17414275
stim test	60119000	0.38718468
cortisol	60119000	0.32829356
ca n't	60119000	0.15853156
blood test	224960004	0.2722478
annual bllood test	224960004	0.0112215
potassium levels	224960004	0.03012825
legs hurt achy	224960004	0.33299544
salt shaker	224960004	0.11316089
packet ai salt	224960004	-0.00116355
moon boot	271587009	0.12027254
normal shoes	271587009	0.19040759
wide form sneakers	271587009	0.12896357
pt	271587009	0.13849908
therapy sessions	271587009	0.19015728
regain mobility	271587009	0.36425275
orthopedic surgeons	40917007	0.16583265
ankle replacement	40917007	0.01290996
prescription drugs	40917007	0.16937171
cortisone injections	40917007	0.07545102
surgeon advise	40917007	0.2274215
orthopedic surgeons	40917007	0.16583265
severe osteoarthiritus	40917007	0.28867406
cortisone injections	40917007	0.07545102
surgeon i	40917007	0.1756006
ca n't	224960004	0.07919715
ca n't function	224960004	-0.0275203
small dose xanax	224960004	0.1517598
freestork	76948002	0.03363954
severe pain	76948002	0.9999999
nice shiny new knee	76948002	0.09000242
shaky dont drink caffeine	60119000	0.27107763
heat reflective window film	60119000	0.07479852
bedroom window	60119000	0.13274857
circadin 2mg	60119000	0.25092474
co codamol	22298006	0.38194102
severe chest	22298006	0.266056
stomach pain ...	22298006	0.14817613
horrible scary feeling	22298006	0.09355882
co codamol	22298006	0.38194102
chest pain	22298006	0.38938892
co codamol	22298006	0.38194102
back pain	22298006	0.01896478
clinical depression	224960004	0.26361993
ref	224960004	0.22092995
with/without food	224960004	0.24380274
old female	22298006	0.0689665
old female	90673000	0.24216485
old female	67849003	0.13155755
horrible chest pains	22298006	0.35130918
horrible chest pains	90673000	0.37388122
horrible chest pains	67849003	0.52630377
ekgs	22298006	0.21134967
ekgs	90673000	0.17479113
ekgs	67849003	0.09054245
nuclear stress test	22298006	0.35403395
nuclear stress test	90673000	0.13160801
nuclear stress test	67849003	0.2070297
heart hospital	22298006	0.4258034
heart hospital	90673000	0.22493285
heart hospital	67849003	0.2620173
tietze	22298006	0.09091753
tietze	90673000	0.1747631
tietze	67849003	0.13250059
syndrome	22298006	0.22297427
syndrome	90673000	0.22401972
syndrome	67849003	0.27775776
chest heaviness	22298006	0.26295644
chest heaviness	90673000	0.3365089
chest heaviness	67849003	0.4050556
severe pain	22298006	0.23165622
severe pain	90673000	0.5493654
severe pain	67849003	0.8485837
left shoulder	22298006	0.21905926
left shoulder	90673000	0.22978154
left shoulder	67849003	0.2561843
severe viral infection	76948002	0.51484156
severe viral infection	224960004	0.26689193
chest heaviness	76948002	0.4466253
chest heaviness	224960004	0.34280747
arm numbness started-	76948002	0.46086892
arm numbness started-	224960004	0.24428369
ca n't	76948002	0.15881296
ca n't	224960004	0.07919715
severe pain	76948002	0.9999999
severe pain	224960004	0.32639402
heart specialist	76948002	0.34182093
heart specialist	224960004	0.174083
's heart history	76948002	0.06706923
's heart history	224960004	0.08598851
tietzes	76948002	0.13523936
tietzes	224960004	0.17061365
constant pain	426206001	1.0000002
liquid diet	426206001	0.11417907
normal high fibre	426206001	0.2502948
panic/anxiety attacks	22298006	0.35713974
daily battle	22298006	-0.05274054
gp	22298006	0.03487403
extreme anxiety	22298006	0.24419194
gp	22298006	0.03487403
hospital appointments	22298006	0.12765151
gp	22298006	0.03487403
mini stroke	22298006	0.34355754
panic attack	22298006	0.2926091
ecg	22298006	0.5755749
panic attacks online	22298006	0.26840627
care home	22298006	0.08657028
care team	22298006	-0.00885569
bike ...	22298006	0.09993427
breath back..	22298006	0.09295474
blood pressure	22298006	0.250035
ecg	22298006	0.5755749
chest examination	22298006	0.20289865
different medication	22298006	0.07501946
sertraline	22298006	0.21015379
complete hysterical mess	22298006	0.07957777
camomile tea	60032008	0.15071444
tension headaches	60032008	0.3829063
kid gloves	60032008	-0.00393087
physical symptoms	162059005	0.36526108
upset stomach..	162059005	1.
beta blockers	162059005	0.1976405
propranolol 40mg	162059005	0.16257957
beta blockers	162059005	0.1976405
emotional anxiety	162059005	0.4307631
meds	224960004	0.24486
lorazepam	224960004	0.16416398
wo n't notice	224960004	0.01529188
random shooting pains	224960004	0.23393601
sensations etc	224960004	0.317973
rare condition	224960004	0.21587303
lorazepam	247323005	0.32221758
stress symptoms	247323005	0.4024009
magnesium glyconate supplements	247323005	0.20024693
folic acid	247323005	0.13667217
folic acid supports healthy nervous system function	247323005	-0.00127071
n't drink soda	247323005	0.20260097
anxiety meds	247323005	0.3957492
caffeine	247323005	0.10368691
homemade foods	247323005	0.17607385
drink ice water	247323005	0.2524904
throat tightness	247323005	0.8869209
ice packs	247323005	0.12984604
clopidigrel	40917007	0.25814992
clopidigrel	224960004	0.2448282
constant tickle	40917007	0.28311077
constant tickle	224960004	0.29767713
tinnitus	40917007	0.26164827
tinnitus	224960004	0.24592015
gp	40917007	0.03917112
gp	224960004	0.11459977
clopidogrel	40917007	0.08713061
clopidogrel	224960004	0.13121614
soluble aspirin	40917007	0.09407134
soluble aspirin	224960004	0.03452592
gp	40917007	0.03917112
